,gameid,white_id,white_rating,white_country,white_games,white_win_last_10,white_inaccuracies,white_mistakes,white_blunder,white_acpl,black_id,black_rating,black_country,black_games,black_win_last_10,black_inaccuracies,black_mistakes,black_blunder,black_acpl,game_type,opening,winner,win_by
7494,WmOwIalC,charis_15,2253,NG,14680.0,1639434331051,4,2,5,94,ezequielmcd,2222,AR,6701.0,-1,4,1,4,96,blitz,Slav Defense: Three Knights Variation,draw,draw
7495,gMtonM6J,charis_15,2339,NG,1647.0,1639137948123,8,0,3,66,bombaleila,2508,RU,475.0,-1,5,4,3,47,rapid,Benoni Defense: Old Benoni,black,mate
7496,UlFh3A5i,bombaleila,2503,RU,475.0,1639137096154,3,2,3,40,charis_15,2343,NG,1647.0,-1,5,2,3,70,rapid,Caro-Kann Defense: Exchange Variation,white,resign
7497,pLzaIW8O,charis_15,2251,NG,16950.0,1637657504823,5,2,3,68,ehlvest,2273,EE,4071.0,-1,6,1,2,42,bullet,Modern Defense,black,mate
7498,2Okb7PyL,charis_15,2249,NG,14680.0,1637528303295,4,2,7,89,matanadebayo,2095,NG,5763.0,-1,7,1,8,75,blitz,East Indian Defense,black,mate
7499,ZsPOPH7W,charis_15,2276,NG,14680.0,1637439004883,2,2,1,46,beastofuyo,2487,NG,19265.0,-1,2,0,0,11,blitz,Queen's Pawn Game: Colle System,black,mate
7500,K1MB4NUu,owi2221,2306,PE,5178.0,1639491896672,3,1,1,37,ageless_2,2351,NG,16996.0,-1,4,2,1,36,blitz,"Sicilian Defense: Alapin Variation, Barmen Defense",draw,draw
7501,nBqMVZ53,owi2221,2281,PE,5178.0,1638485914558,7,3,2,41,gazola,2440,BR,204.0,-1,2,3,4,41,blitz,"Sicilian Defense: Alapin Variation, Barmen Defense",white,outoftime
7502,JxqY5n2j,owi2221,2293,PE,5178.0,1638304530170,3,0,1,25,chess_rehab,2429,US,4659.0,-1,2,1,0,8,blitz,"Sicilian Defense: Alapin Variation, Smith-Morra Declined",black,resign
7503,7qTo7NlG,owi2221,2296,PE,5178.0,1638304020361,1,0,2,80,umumba,2488,DE,5952.0,-1,2,0,1,29,blitz,Nimzowitsch Defense,black,resign
7504,x6uTAbvl,vladislavkrasikov_fm,2621,NO,8050.0,1638303771500,2,1,1,35,owi2221,2298,PE,5178.0,-1,4,1,2,68,blitz,Russian Game: Nimzowitsch Attack,white,resign
7505,rdAmDl0S,owi2221,2263,PE,5178.0,1638224189321,3,1,3,40,valdekovic,2263,BR,201.0,-1,3,1,4,56,blitz,Sicilian Defense: Old Sicilian,white,resign
7506,175qhjpF,owi2221,2252,PE,5178.0,1637270792874,3,6,1,66,leapmanpepa,1994,PE,2294.0,-1,4,3,2,62,blitz,"Italian Game: Two Knights Defense, Polerio Defense, Kieseritzky Variation",white,outoftime
7507,CBhexeKQ,carloseduar100,2334,CO,16644.0,1639246711030,5,0,1,22,mariusandredahl,2242,NO,2624.0,-1,9,2,1,36,blitz,Queen's Pawn Game,white,mate
7508,bwFb3C7s,mariusandredahl,2243,NO,2624.0,1639244848617,2,1,2,55,purzelbaumer,2548,DE,45130.0,-1,0,3,0,27,blitz,Canard Opening,black,mate
7509,otySnP59,wittevanhaemstede,2467,NL,3947.0,1639243625825,1,2,4,74,mariusandredahl,2232,NO,2624.0,-1,5,2,2,52,blitz,Pirc Defense: Sveshnikov System,black,resign
7510,YwIlg6KC,kc6,2596,CU,9879.0,1638980412083,2,0,0,22,mariusandredahl,2216,NO,2624.0,-1,3,3,0,54,blitz,Pirc Defense: Byrne Variation,white,mate
7511,zgVyiNCq,computercheat,2500,CH,3547.0,1638785305183,6,3,6,46,mariusandredahl,2229,NO,2624.0,-1,5,3,9,60,blitz,Dutch Defense: Kingfisher Gambit,black,outoftime
7512,8HDyPket,mariusandredahl,2197,NO,8711.0,1638783259767,1,0,0,21,luke-adamson,1631,ZA,5188.0,-1,2,1,1,58,bullet,Queen's Pawn Game: Mason Attack,white,mate
7513,xSPKd4b7,mariusandredahl,2210,NO,8711.0,1638612173001,5,1,3,112,emma_game,1889,FR,645.0,-1,8,1,3,77,bullet,Queen's Pawn Game,black,mate
7514,gLgEkNJq,mariusandredahl,2237,NO,8711.0,1638434639990,1,0,0,12,rt4p,1795,RU,11298.0,-1,1,0,1,69,bullet,Queen's Pawn Game: Mason Attack,white,resign
7515,I1vSplnV,oncegood,2452,SE,16810.0,1639301573478,2,1,2,50,chessplayer00000,2529,IN,2328.0,-1,2,0,0,16,blitz,Grünfeld Defense: Exchange Variation,black,outoftime
7516,2DDaUPSU,chessplayer00000,2525,IN,2328.0,1639300960933,3,2,1,30,deja___vu,2446,AM,3658.0,-1,3,1,2,51,blitz,Caro-Kann Defense: Goldman Variation,white,resign
7517,BOZgpDWR,chessplayer00000,2503,IN,2328.0,1639029588117,3,4,3,69,melika64,2408,IR,2577.0,-1,4,3,6,86,blitz,French Defense: Knight Variation,white,resign
7518,cZ3owLt7,chessplayer00000,2329,IN,1853.0,1638113157059,3,1,2,30,josefghng,2348,DE,1716.0,-1,3,0,1,13,bullet,Zukertort Opening: Sicilian Invitation,black,resign
7519,vLVIlZEE,haychesspoker,2557,FR,21764.0,1637924378451,0,1,1,24,chessplayer00000,2504,IN,2328.0,-1,1,0,2,44,blitz,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,white,resign
7520,cKSSI5pY,chessplayer00000,2523,IN,2328.0,1637889355552,0,3,2,85,queendrop,2478,US,4914.0,-1,0,0,2,51,blitz,Sicilian Defense: Richter-Rauzer Variation,black,outoftime
7521,lQDVlGAT,mistermeises,2390,NL,1884.0,1637237570776,3,1,0,15,chessplayer00000,2520,IN,2328.0,-1,2,1,0,14,blitz,Neo-Grünfeld Defense: Classical Variation,black,outoftime
7522,VAHbaznI,bonnielix,2546,CN,340.0,1637121736395,4,3,1,40,chessplayer00000,2544,IN,2328.0,-1,5,1,3,50,blitz,Grünfeld Defense: Exchange Variation,white,resign
7523,ohYGYWXz,chessplayer00000,2512,IN,2328.0,1637058852018,3,1,4,51,leotobares,2369,AR,2701.0,-1,3,1,4,72,blitz,Sicilian Defense: Richter-Rauzer Variation,white,resign
7524,E3qzJKf0,chessplayer00000,2499,IN,2328.0,1637058088426,0,0,0,5,cramp101,2336,PH,9384.0,-1,1,0,1,34,blitz,"Sicilian Defense: Najdorf Variation, Main Line",white,resign
7525,zzIZm0bB,bickedag,2048,CA,927.0,1638836226807,0,2,3,95,thinkerteacher,2262,PL,5308.0,-1,4,3,2,97,blitz,Scotch Game: Haxo Gambit,black,resign
7526,TPpao9AJ,shubhamrk,2188,IN,11316.0,1638412651778,3,1,0,42,thinkerteacher,2234,PL,2415.0,-1,2,1,2,59,bullet,King's Gambit Declined: Classical Variation,white,outoftime
7527,LMHBolnw,thinkerteacher,2266,PL,945.0,1638119167930,3,1,0,30,mikebaruch,2026,US,387.0,-1,3,1,2,60,rapid,"Nimzowitsch Defense: Scandinavian Variation, Exchange Variation",white,resign
7528,0RthEO1P,thinkerteacher,2241,PL,945.0,1638115124902,7,0,3,69,mikebaruch,2038,US,387.0,-1,5,1,5,89,rapid,"Italian Game: Hungarian Defense, Tartakower Variation",white,resign
7529,CLnez7u1,mikebaruch,2041,US,387.0,1638114258754,6,2,4,76,thinkerteacher,2233,PL,945.0,-1,3,2,4,53,rapid,Saragossa Opening,black,resign
7530,TTwtSUZp,thinkerteacher,2225,PL,945.0,1638113056333,5,5,4,40,mikebaruch,2045,US,387.0,-1,5,2,6,49,rapid,"Nimzowitsch Defense: Scandinavian Variation, Exchange Variation",white,mate
7531,wqgnBuGA,thinkerteacher,2249,PL,5308.0,1636939741949,2,0,0,21,ratchetlodross,2133,GB,1234.0,-1,1,1,2,56,blitz,Caro-Kann Defense: Advance Variation,white,mate
7532,rq886vWT,thinkerteacher,2201,PL,5308.0,1635720391847,4,0,4,47,nikoladubovik,2029,LV,7758.0,-1,7,3,4,67,blitz,Duras Gambit,white,outoftime
7533,Uzh0GoHN,froyasjakk,1871,NO,2725.0,1635718243404,8,1,3,49,thinkerteacher,2205,PL,5308.0,-1,9,2,4,69,blitz,Sicilian Defense: Old Sicilian,white,resign
7534,LJfsgQLG,thewinninglion05,2254,IE,946.0,1638873771963,0,0,0,9,sprrw,2138,UG,1689.0,-1,0,0,1,32,rapid,Sicilian Defense: Old Sicilian,white,resign
7535,YZ0lmtQ5,thewinninglion05,2287,IE,2532.0,1637265922685,5,0,1,59,macrofago,2688,ES,4766.0,-1,0,0,1,14,blitz,Sicilian Defense: Old Sicilian,black,resign
7536,0Sm2PUAW,deepest,2330,SD,2446.0,1635712491594,6,1,4,64,thewinninglion05,2309,IE,2532.0,-1,5,2,4,48,blitz,"French Defense: Exchange Variation, Monte Carlo Variation",black,outoftime
7537,Fuc3NLOz,thewinninglion05,2316,IE,2532.0,1635712188400,3,0,4,80,deepest,2325,SD,2446.0,-1,7,0,3,57,blitz,Scandinavian Defense: Blackburne Gambit,black,mate
7538,xsi057uN,thewinninglion05,2299,IE,2532.0,1634588946065,3,2,3,28,mariamjaniashvili,2273,GE,1034.0,-1,4,3,3,44,blitz,Scandinavian Defense: Mieses-Kotroc Variation,white,resign
7539,ifqENJsu,dimonios,2329,RS,3783.0,1634235357875,5,1,2,57,thewinninglion05,2290,IE,2532.0,-1,4,1,2,40,blitz,French Defense: Chigorin Variation,black,outoftime
7540,Jpz0Y2m2,klappenopfer,2437,EU,477.0,1633894675016,3,1,2,49,thewinninglion05,2285,IE,2532.0,-1,0,2,1,25,blitz,"French Defense: Horwitz Attack, Papa-Ticulat Gambit",black,resign
7541,IpZBPPGK,nikita272005,2326,RU,4619.0,1638349722690,5,3,5,74,dhafinaulia,2334,ID,4198.0,-1,11,4,4,60,blitz,Bogo-Indian Defense: Wade-Smyslov Variation,black,outoftime
7542,SRLVrvTi,dhafinaulia,2343,ID,4198.0,1636985734820,3,1,3,67,fikrialkatiri-kbpl,2368,ID,6977.0,-1,2,1,1,41,blitz,Caro-Kann Defense: Bronstein-Larsen Variation,black,resign
7543,OKScQzzS,yoseph2013,2666,ID,16734.0,1636984374706,3,1,1,39,dhafinaulia,2345,ID,4198.0,-1,5,0,3,73,blitz,Bishop's Opening: Vienna Hybrid,white,resign
7544,CeeuWyuL,fikrialkatiri-kbpl,2348,ID,6977.0,1636982921757,7,2,5,75,dhafinaulia,2368,ID,4198.0,-1,6,1,6,95,blitz,Neo-Grünfeld Defense: Ultra-delayed Exchange Variation,white,mate
7545,9W1byS0L,lucky_stenitz,2430,ID,12991.0,1634484328732,2,0,1,24,dhafinaulia,2365,ID,4198.0,-1,3,1,3,57,blitz,"Four Knights Game: Spanish Variation, Classical Variation",white,mate
7546,NCQjNGJ4,aleksandrov73,2753,BY,5897.0,1639201491724,0,0,0,7,danila_07,2235,RU,4450.0,-1,1,0,1,173,blitz,Queen's Gambit Accepted: Old Variation,white,mate
7547,sDTpzeMa,erzhan_dzhaumutbaev,2447,RU,144.0,1637774918924,4,1,1,31,danila_07,2247,RU,4450.0,-1,2,4,2,61,blitz,Russian Game: Three Knights Game,white,resign
7548,UtdtsX9L,alexander_a_chernov,2382,RU,1808.0,1637516660721,5,0,4,109,danila_07,2254,RU,4450.0,-1,6,4,2,70,blitz,English Opening: Mikenas-Carls Variation,black,mate
7549,z48fvKsF,sunrisebyself,2407,RU,2848.0,1637514092918,0,0,0,20,danila_07,2259,RU,4450.0,-1,2,2,0,34,blitz,Russian Game: Three Knights Game,white,resign
7550,VfaKHeXd,danila_07,2294,RU,4450.0,1636307349263,9,1,6,108,ufoufo82,1618,IE,7892.0,-1,10,2,5,94,blitz,Nimzo-Larsen Attack,black,outoftime
7551,RtYd60id,danila_07,2262,RU,4450.0,1636138374049,1,3,1,53,schachbrettchen,2110,DE,4839.0,-1,4,1,0,26,blitz,Nimzo-Larsen Attack,black,resign
7552,3V0Bv8We,jacobomelendez,2295,VE,13730.0,1636131658327,3,1,3,42,danila_07,2262,RU,4450.0,-1,4,1,4,64,blitz,Russian Game: French Attack,white,mate
7553,4aN6se4W,senor_de_los_vientos,2375,UY,3230.0,1635960917335,3,0,1,23,danila_07,2262,RU,4450.0,-1,4,1,1,23,blitz,Queen's Gambit Accepted: Showalter Variation,draw,draw
7554,ndmOt5ER,carloseduar100,2283,CO,16644.0,1635956720013,3,5,2,71,danila_07,2260,RU,4450.0,-1,4,3,1,52,blitz,Queen's Pawn Game,black,mate
7555,XY4V0mLO,vadimpolo,2186,RU,1740.0,1639409099243,10,1,1,65,ninjago_chess,2231,PL,11168.0,-1,4,2,1,38,blitz,Queen's Pawn Game: Zukertort Variation,black,resign
7556,HRWOwxOB,ninjago_chess,2216,PL,11168.0,1639340951611,2,2,3,78,renehp,2372,CU,8410.0,-1,3,1,4,102,blitz,Scandinavian Defense: Blackburne-Kloosterboer Gambit,white,mate
7557,CTbrk3sA,ninjago_chess,2214,PL,11168.0,1639339577719,4,0,4,61,mihaig,2469,RO,6108.0,-1,4,3,1,35,blitz,Modern Defense,black,mate
7558,lBMpR7Gx,ly4o,2619,BG,1493.0,1639337190485,1,1,1,26,ninjago_chess,2213,PL,11168.0,-1,2,2,2,46,blitz,"Queen's Gambit Declined: Exchange Variation, Positional Variation",white,resign
7559,2E5H255X,chessiando,2744,CU,6403.0,1639336745284,1,2,1,37,ninjago_chess,2215,PL,11168.0,-1,6,2,2,88,blitz,English Opening: Agincourt Defense,white,resign
7560,NZPkCJ0n,iammatecheckmate,2498,PL,1208.0,1639250314169,1,0,0,16,ninjago_chess,2218,PL,11168.0,-1,3,1,1,36,blitz,"Italian Game: Classical Variation, Giuoco Pianissimo",white,resign
7561,KMDCuKIe,ninjago_chess,2201,PL,11168.0,1639164721377,2,0,0,28,preko001,1725,SI,484.0,-1,1,2,1,69,blitz,"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation",white,mate
7562,gwzV8NQY,chesskimon,2200,NG,13308.0,1638912111861,0,0,1,26,arkadiy_razum,2212,RU,5947.0,-1,0,0,2,88,blitz,"Caro-Kann Defense: Classical Variation, Main Line",white,resign
7563,4qMQxJOj,buharii,2137,NG,810.0,1638646731967,1,0,0,11,chesskimon,2191,NG,13308.0,-1,2,1,1,40,blitz,"Sicilian Defense: Najdorf Variation, English Attack, Anti-English",white,mate
7564,wzyez1iP,chesskimon,2197,NG,13308.0,1638193254743,4,5,1,30,cocorichess,2217,FR,16457.0,-1,6,2,0,18,blitz,Sicilian Defense,black,outoftime
7565,k5yHiA3b,steffen3374,2340,DE,6299.0,1637962647673,2,2,2,100,chesskimon,2177,NG,13308.0,-1,5,1,2,64,blitz,Nimzo-Larsen Attack: Classical Variation,black,resign
7566,TKTe2eco,chesskimon,2054,NG,5598.0,1637945456932,3,1,1,43,beppebike,1614,IT,21936.0,-1,3,1,3,63,bullet,Saragossa Opening,black,outoftime
7567,9YlZMDSF,grga1,1813,SI,146377.0,1637945113113,2,0,0,29,chesskimon,2072,NG,5598.0,-1,3,2,1,63,bullet,Caro-Kann Defense: Breyer Variation,white,outoftime
7568,bxYpRNVv,emirsharshenbek,2552,KG,6972.0,1639417049752,7,3,0,18,yerlan-ra,2493,KZ,211.0,-1,5,1,1,32,blitz,Philidor Defense: Exchange Variation,white,mate
7569,RwDiW7Uh,fingersoft007,2394,UZ,61.0,1638621565561,7,1,4,68,emirsharshenbek,2357,KG,383.0,-1,4,3,1,42,rapid,"King's Indian Defense: Sämisch Variation, Yates Defense",black,mate
7570,BZmumUMk,emirsharshenbek,2346,KG,383.0,1638615360343,4,0,2,66,kamila04,2247,UA,59.0,-1,2,0,1,38,rapid,"King's Indian Defense: Sämisch Variation, Panno Formation",black,resign
7571,AMD1DwmA,may_lin_che,2504,UA,101.0,1638613261691,0,0,0,13,emirsharshenbek,2350,KG,383.0,-1,5,0,0,51,rapid,"English Opening: King's English Variation, Botvinnik System",white,resign
7572,c8PdsmlE,emirsharshenbek,2338,KG,383.0,1638545923364,3,1,1,38,muhammadyusuf_lider,2202,UZ,79.0,-1,4,2,2,59,rapid,Van't Kruijs Opening,white,resign
7573,9K8jt1sA,vdinsk2012,2590,RU,7106.0,1638047568475,5,1,4,34,emirsharshenbek,2503,KG,6972.0,-1,6,1,2,22,blitz,French Defense: Wing Gambit,black,outoftime
7574,BS8BvE1d,emirsharshenbek,2446,KG,6972.0,1637840628087,3,1,5,57,sergeikim2003,2560,KZ,7784.0,-1,3,3,2,40,blitz,Van't Kruijs Opening,black,outoftime
7575,ayzgWqFH,puzzle_boi,2427,US,6758.0,1637835107159,2,2,0,16,emirsharshenbek,2420,KG,6972.0,-1,2,2,0,15,blitz,"French Defense: Tarrasch Variation, Closed Variation",draw,draw
7576,CmATaEnd,vitaliy_87,2418,RU,14879.0,1639341374938,1,3,2,45,psychodoc1411,2251,DE,2708.0,-1,5,2,2,77,blitz,King's Gambit Accepted: Bishop's Gambit,white,resign
7577,ahrbm3pG,psychodoc1411,2233,DE,2708.0,1638736548663,6,0,5,69,panormitis2006,2365,GR,3132.0,-1,5,3,4,48,blitz,"Sicilian Defense: Sozin, not Scheveningen",black,resign
7578,tw55FvAj,psychodoc1411,2264,DE,2708.0,1638734419591,7,0,1,39,panormitis2006,2362,GR,3132.0,-1,10,2,1,37,blitz,Sicilian Defense: French Variation,stalemate,stalemate
7579,T1NwRB82,psychodoc1411,2219,DE,2708.0,1637959791010,1,1,2,46,therealknox,2041,GS,2100.0,-1,2,0,3,84,blitz,Sicilian Defense: French Variation,white,resign
7580,40TCBLDc,psychodoc1411,2220,DE,2708.0,1637955380310,8,3,2,82,immerc4,2203,DE,992.0,-1,0,1,3,57,blitz,Modern Defense: Pseudo-Austrian Attack,black,resign
7581,7wqnDpfb,sebcrushercm,2424,PL,1815.0,1637954619509,5,2,1,59,psychodoc1411,2223,DE,2708.0,-1,7,2,3,78,blitz,Old Indian Defense: Normal Variation,white,resign
7582,MFlVOlAx,psychodoc1411,2215,DE,2708.0,1637872393368,1,1,0,18,mandaloriana19,2336,AR,2373.0,-1,3,0,2,49,blitz,Sicilian Defense: Old Sicilian,white,resign
7583,8WXl0PTZ,iphonex10,2048,AR,3492.0,1637871680602,4,2,2,69,psychodoc1411,2210,DE,2708.0,-1,3,0,2,40,blitz,Philidor Defense,black,resign
7584,UuStvesm,mandaloriana19,2304,AR,2373.0,1637869659755,6,3,3,80,psychodoc1411,2216,DE,2708.0,-1,6,3,5,97,blitz,English Opening: Symmetrical Variation,white,outoftime
7585,hCuqfnz8,dvaldez,2282,CA,2504.0,1639259836996,3,2,4,79,messiah_of_chess,2290,EG,18044.0,-1,4,1,6,112,blitz,Russian Game: Stafford Gambit,white,resign
7586,DOfs1XRm,dvaldez,2183,CA,12404.0,1639192567760,4,2,1,57,johnmillersalinas,2213,PH,9156.0,-1,4,1,0,24,bullet,"Sicilian Defense: Najdorf Variation, Adams Attack",black,mate
7587,kb1r8qRD,licaon666,1769,CO,5867.0,1638930170671,3,1,3,42,dvaldez,2192,CA,12404.0,-1,4,2,2,73,bullet,Czech Defense,white,outoftime
7588,uAbLVh7h,rahulvs,2238,IN,5413.0,1638755639765,4,2,4,70,dvaldez,2289,CA,2504.0,-1,5,2,4,93,blitz,King's Indian Defense: Orthodox Variation,white,resign
7589,b3fsZulH,pistadruzganic,1646,SK,28839.0,1638587719426,1,0,2,52,dvaldez,2232,CA,12404.0,-1,1,0,1,23,bullet,Unknown,black,mate
7590,tr6sSfR6,dvaldez,2311,CA,2504.0,1638148614365,4,1,3,68,jonynakamura,2327,MX,4243.0,-1,3,2,4,53,blitz,"Sicilian Defense: Najdorf Variation, Adams Attack",outoftime,outoftime
7591,I4JIrlS1,dvaldez,2327,CA,2504.0,1637712161256,2,1,0,22,dufo14,2330,PT,17898.0,-1,2,0,1,52,blitz,Sicilian Defense: Lasker-Pelikan Variation,white,resign
7592,K0rsJGEz,dvaldez,2328,CA,2504.0,1636506195278,3,2,4,104,archirey2,2338,CO,14738.0,-1,4,7,2,112,blitz,Duras Gambit,white,outoftime
7593,OFEfelbr,rudylibanez,2450,PH,1427.0,1636505801525,4,1,5,57,dvaldez,2332,CA,2504.0,-1,5,2,3,77,blitz,Sicilian Defense: Closed,white,outoftime
7594,U2v7PiOG,rafaribs99,2455,PT,8532.0,1637243209609,0,0,1,36,akkoz,2367,KZ,314.0,-1,2,1,2,76,bullet,Zukertort Opening: Sicilian Invitation,white,resign
7595,V0SykmvD,akkoz,2311,KZ,171.0,1619708068496,4,1,0,25,melly_kony,2419,KZ,820.0,-1,6,3,0,50,blitz,"King's Indian Defense: Orthodox Variation, Classical System",white,resign
7596,u7fcp70q,akkoz,2311,KZ,171.0,1619706815476,5,2,2,59,arystanner23,2702,KZ,3667.0,-1,2,2,1,41,blitz,Indian Defense,black,outoftime
7597,96z3XjS7,akkoz,2264,KZ,171.0,1619460007895,2,0,1,20,f7weakness,2276,ZA,10675.0,-1,2,0,1,68,blitz,Benko Gambit,white,resign
7598,1ttbbbTL,akkoz,2205,KZ,171.0,1618498430045,6,3,4,66,arystanner23,2664,KZ,3667.0,-1,1,3,5,86,blitz,Queen's Gambit Declined: Vienna Variation,black,outoftime
7599,gIy7itXs,akkoz,2185,KZ,171.0,1618241622686,1,2,2,68,hesamzibaeesendi,2047,IR,1056.0,-1,3,2,1,38,blitz,"Queen's Gambit Declined: Harrwitz Attack, Fianchetto Defense",black,resign
7600,Pek89m9w,dgr1970,2550,AR,8201.0,1617111960440,5,5,1,36,akkoz,2168,KZ,171.0,-1,9,0,5,50,blitz,"Sicilian Defense: Najdorf Variation, Lipnitsky Attack",white,resign
7601,7xGSq1nV,vipvip,1906,IN,230.0,1616941609160,5,0,5,112,akkoz,2119,KZ,171.0,-1,3,0,5,78,blitz,"Sicilian Defense: Najdorf Variation, Lipnitsky Attack",black,resign
7602,7Xt5Coan,inferno_1,2006,US,1905.0,1637802000078,8,4,2,34,jmwgroff,2316,US,5604.0,-1,5,5,2,32,blitz,"Sicilian Defense: Najdorf Variation, Zagreb Variation",draw,draw
7603,oE9DYSqq,surreyking,2350,GB,4583.0,1632953513856,8,2,6,86,jmwgroff,2302,US,5604.0,-1,6,3,4,71,blitz,Caro-Kann Defense,black,resign
7604,gvgPRFKO,shhamo,2387,US,242.0,1632685175965,7,0,2,41,jmwgroff,2300,US,5604.0,-1,7,1,2,62,blitz,Zukertort Opening,white,resign
7605,RxLPadSN,chessegg,2533,US,145.0,1632681589970,3,1,0,32,jmwgroff,2309,US,5604.0,-1,1,1,2,79,blitz,Amar Opening,white,mate
7606,XOjxrUEH,up_to_something,2575,RU,736.0,1632676783859,3,1,7,33,jmwgroff,2307,US,5604.0,-1,8,3,5,33,blitz,Caro-Kann Defense,draw,draw
7607,IKwBLwdy,jmwgroff,2306,US,5604.0,1632675573204,2,1,1,65,nekokaburi,1927,US,3847.0,-1,2,2,3,91,blitz,Réti Opening,white,outoftime
7608,Ih6w10yd,jdrc,2620,US,3456.0,1632674347925,3,1,0,16,jmwgroff,2308,US,5604.0,-1,4,2,1,35,blitz,Nimzo-Larsen Attack: Indian Variation,white,resign
7609,Te97FRjw,jmwgroff,2307,US,5604.0,1632673166344,2,0,1,22,brigham,1695,US,406.0,-1,3,2,1,47,blitz,English Opening: Agincourt Defense,white,resign
7610,f6aZq9P9,invader1962,1834,IN,1873.0,1588404926156,3,2,0,57,boranama,1500,TR,0.0,-1,2,0,0,31,bullet,Blackmar-Diemer Gambit: Ryder Gambit,white,outoftime
7611,La9ktRf0,invader1962,1761,IN,584.0,1588261351962,3,2,1,24,husky2323,1796,DE,1348.0,-1,6,0,3,46,rapid,Queen's Gambit Declined,white,resign
7612,gpEZTMS6,invader1962,1767,IN,584.0,1588260813468,6,0,5,176,rubensgaucho,1745,BR,1534.0,-1,6,4,2,127,rapid,Queen's Gambit Accepted: Old Variation,black,mate
7613,3Jhxq7dq,seyed111,1824,IR,27734.0,1588177427546,12,3,1,57,invader1962,1829,IN,1873.0,-1,6,2,1,33,bullet,Benoni Defense: Old Benoni,black,outoftime
7614,ALK53kK6,invader1962,1823,IN,1873.0,1588177193594,1,0,0,13,seyed111,1830,IR,27734.0,-1,4,1,1,43,bullet,Queen's Gambit Declined: Queen's Knight Variation,white,mate
7615,MeaGtIQb,invader1962,1828,IN,1873.0,1588176873357,0,2,2,72,germanmarin,1866,AR,3191.0,-1,2,1,2,58,bullet,Englund Gambit,black,resign
7616,98lJvaS1,invader1962,1820,IN,1873.0,1588010005331,1,2,0,21,pabooster1973,1830,US,40.0,-1,4,1,3,52,bullet,Dutch Defense: Queen's Knight Variation,white,resign
7617,KbXV2Sg3,invader1962,1813,IN,1873.0,1588007360255,0,1,0,30,elahmadi28,1804,DZ,1577.0,-1,3,1,1,60,bullet,Queen's Gambit Accepted,white,outoftime
7618,GOdMSLdC,stejawaskita,2167,ID,6656.0,1590926022759,2,0,2,39,rustam2009,2338,AZ,903.0,-1,1,0,0,9,blitz,"Sicilian Defense: Najdorf Variation, English Attack",black,resign
7619,T450biHm,rustam2009,2438,AZ,1128.0,1590911627633,4,2,2,30,ahy12345,2447,TR,463.0,-1,2,2,4,50,bullet,"French Defense: Rubinstein Variation, Blackburne Defense",white,mate
7620,vG3j1DFd,fishing_tadpole,2329,IN,7033.0,1638386816595,3,1,1,31,ngandung,2257,DE,1656.0,-1,5,1,3,53,bullet,Van't Kruijs Opening,white,resign
7621,uoBHevQo,fishing_tadpole,2321,IN,7033.0,1637307585039,6,0,0,38,kashyrin_m,2284,UA,3385.0,-1,5,1,1,58,bullet,Scandinavian Defense: Mieses-Kotroc Variation,white,resign
7622,MjpcWuNn,mikromurks,2392,DE,32355.0,1634736940902,0,0,6,81,fishing_tadpole,2340,IN,7033.0,-1,1,0,3,47,bullet,"Italian Game: Two Knights Defense, Polerio Defense, Suhle Defense",black,resign
7623,dZvyGF7F,fishing_tadpole,2334,IN,7033.0,1634145905230,10,1,2,55,elgraninutil,2201,ES,2328.0,-1,8,3,2,75,bullet,Sicilian Defense: Kalashnikov Variation,white,resign
7624,sREwMeeF,reinaldoduran81,2462,US,7583.0,1639493135471,5,1,2,67,gamarix,2386,PT,7845.0,-1,0,2,2,45,blitz,Ruy Lopez: Cozio Defense,black,resign
7625,5IQfs8X8,gamarix,2356,PT,7845.0,1639445269551,1,3,2,57,robertoyepez,2368,MX,33673.0,-1,3,0,5,106,blitz,Sicilian Defense: Alapin Variation,white,mate
7626,zBhPiSAZ,umbertorus,2344,RU,524.0,1639166479430,1,1,3,129,gamarix,2363,PT,7845.0,-1,0,1,1,82,blitz,"Italian Game: Classical Variation, Giuoco Pianissimo",black,resign
7627,e6kBrhRt,gamarix,2346,PT,7845.0,1639153812915,2,1,1,40,rizhanin,2472,LV,15229.0,-1,2,2,2,56,blitz,"Nimzowitsch Defense: Scandinavian Variation, Advance Variation",white,mate
7628,frRb0MpA,lozovskiy18,2310,RU,3185.0,1639135454127,2,2,2,41,gamarix,2360,PT,7845.0,-1,2,3,4,59,blitz,Queen's Pawn Game: Zukertort Variation,white,mate
7629,XeqdXL35,gamarix,2358,PT,7845.0,1639043825262,8,3,11,173,tramp313,2248,IR,1598.0,-1,9,5,9,161,blitz,Scandinavian Defense: Mieses-Kotroc Variation,white,outoftime
7630,12twKGVR,gamarix,2356,PT,7845.0,1639043153377,10,2,2,60,davigator,2386,GB,92526.0,-1,5,2,1,36,blitz,"Sicilian Defense: Alapin Variation, Sherzer Variation",black,resign
7631,2Dhqx2nE,davigator,2387,GB,92526.0,1639042811708,2,2,2,62,gamarix,2355,PT,7845.0,-1,1,0,3,68,blitz,"Italian Game: Classical Variation, Giuoco Pianissimo",draw,draw
